         7002162 function calls (6892138 primitive calls) in 114.350 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/fontTools/ttLib/tables/_s_b_i_x.py:30(table__s_b_i_x)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/fontTools/ttLib/tables/otTables.py:934(Coverage)
        1    0.000    0.000    0.000    0.000 /home/logan/.local/share/uv/python/cpython-3.12.0-linux-x86_64-gnu/lib/python3.12/queue.py:245(_init)
        1    0.000    0.000    0.000    0.000 /home/logan/.local/share/uv/python/cpython-3.12.0-linux-x86_64-gnu/lib/python3.12/inspect.py:2500(<lambda>)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/fontTools/ttLib/tables/_h_d_m_x.py:15(_GlyphnamedList)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/fontTools/ttLib/tables/otBase.py:835(CountReference)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/fontTools/ttLib/ttFont.py:853(GlyphOrder)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/fontTools/ttLib/tables/otConverters.py:597(Struct)
        1    0.000    0.000    0.000    0.000 /home/logan/.local/share/uv/python/cpython-3.12.0-linux-x86_64-gnu/lib/python3.12/netrc.py:66(netrc)
        2    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/scipy/sparse/_compressed.py:1270(has_sorted_indices)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/fontTools/otlLib/builder.py:231(AlternateSubstBuilder)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/fontTools/varLib/errors.py:123(NotANone)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/fontTools/ttLib/tables/otTables.py:1438(AlternateSubst)
        1    0.000    0.000    0.000    0.000 {method 'utcoffset' of 'datetime.datetime' objects}
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/fontTools/otlLib/builder.py:886(CursivePosBuilder)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/fontTools/cffLib/__init__.py:769(TopDictIndex)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/fontTools/ttLib/tables/otConverters.py:783(ValueFormat)
        6    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/matplotlib/transforms.py:1815(transform_path_non_affine)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/requests/utils.py:891(default_user_agent)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/urllib3/connection.py:309(proxy_is_forwarding)
        2    0.000    0.000    0.000    0.000 /home/logan/.local/share/uv/python/cpython-3.12.0-linux-x86_64-gnu/lib/python3.12/email/parser.py:17(__init__)
        1    0.000    0.000    0.000    0.000 {built-in method maketrans}
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/fontTools/feaLib/ast.py:186(Comment)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/fontTools/feaLib/ast.py:451(TableBlock)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/fontTools/designspaceLib/__init__.py:453(AxisMappingDescriptor)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/fontTools/misc/lazyTools.py:6(LazyDict)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/fontTools/pens/pointPen.py:436(ReverseContourPointPen)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/matplotlib/axis.py:1642(get_major_formatter)
        2    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/requests/adapters.py:578(add_headers)
        2    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/huggingface_hub/utils/_runtime.py:82(get_python_version)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/fontTools/cffLib/__init__.py:1194(SimpleConverter)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/fontTools/ttLib/tables/_f_v_a_r.py:171(NamedInstance)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/fontTools/pens/basePen.py:446(_TestPen)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/fontTools/ttLib/tables/otTables.py:1630(COLR)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/matplotlib/backends/backend_agg.py:539(_BackendAgg)
        2    0.000    0.000    0.000    0.000 {method '__exit__' of 'numpy.nditer' objects}
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/fontTools/designspaceLib/__init__.py:77(DesignSpaceDocumentError)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/fontTools/pens/transformPen.py:57(TransformPointPen)
        2    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/urllib3/util/proxy.py:11(connection_requires_http_tunnel)
        2    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/scipy/sparse/_data.py:24(dtype)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/fontTools/designspaceLib/__init__.py:348(RuleDescriptor)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/fontTools/otlLib/builder.py:939(MarkBasePosBuilder)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/fontTools/designspaceLib/__init__.py:880(AbstractAxisDescriptor)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/fontTools/ttLib/tables/D_S_I_G_.py:41(table_D_S_I_G_)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/fontTools/ttLib/tables/ttProgram.py:190(tt_instructions_error)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/fontTools/misc/lazyTools.py:19(LazyList)
        4    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1275(__init__)
        1    0.000    0.000    0.000    0.000 <class 'networkx.utils.decorators.argmap'> compilation 22:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/fontTools/ttLib/tables/_c_m_a_p.py:431(cmap_format_2)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/fontTools/ttLib/tables/_c_m_a_p.py:1331(cmap_format_14)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/fontTools/unicode.py:15(_UnicodeCustom)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/fontTools/feaLib/ast.py:511(MarkClass)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/fontTools/feaLib/ast.py:924(IncludeStatement)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/fontTools/ttLib/tables/otConverters.py:399(GlyphID)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/fontTools/ttLib/tables/otConverters.py:1080(AATLookupWithDataOffset)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/fontTools/cffLib/__init__.py:327(CFFWriter)
        1    0.000    0.000    0.000    0.000 /home/logan/.local/share/uv/python/cpython-3.12.0-linux-x86_64-gnu/lib/python3.12/netrc.py:10(NetrcParseError)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/transformers/tokenization_utils_base.py:1148(bos_token)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/PIL/BmpImagePlugin.py:397(DibImageFile)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/fontTools/ttLib/tables/otConverters.py:566(Char64)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/matplotlib/spines.py:583(__setitem__)
        1    0.000    0.000    0.000    0.000 {method 'copy' of 'collections.OrderedDict' objects}
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/transformers/dynamic_module_utils.py:641(resolve_trust_remote_code)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/fontTools/ttLib/tables/_k_e_r_n.py:255(KernTable_format_unkown)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/fontTools/ttLib/tables/_h_d_m_x.py:33(table__h_d_m_x)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/fontTools/otlLib/builder.py:738(ChainContextSubstBuilder)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/fontTools/otlLib/builder.py:1012(MarkLigPosBuilder)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/fontTools/feaLib/ast.py:2061(ConditionsetStatement)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/fontTools/ttLib/tables/otConverters.py:695(Table)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/fontTools/ttLib/tables/otConverters.py:802(ValueRecord)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/fontTools/pens/pointPen.py:183(PointToSegmentPen)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/fontTools/ttLib/tables/otBase.py:28(OverflowErrorRecord)
        2    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/huggingface_hub/utils/_runtime.py:288(is_google_colab)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/urllib3/connection.py:183(host)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/fontTools/feaLib/ast.py:1079(LookupFlagStatement)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/fontTools/cffLib/__init__.py:913(FDSelect)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/fontTools/ttLib/tables/otConverters.py:1575(CIDGlyphMap)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/fontTools/ttLib/tables/otConverters.py:2060(<lambda>)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/fontTools/ttLib/ttGlyphSet.py:97(_TTGlyphSetGlyf)
        1    0.000    0.000    0.000    0.000 <class 'networkx.utils.decorators.argmap'> compilation 6:1(<module>)
        3    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/matplotlib/artist.py:598(set_url)
        1    0.000    0.000    0.000    0.000 {built-in method _socket.getdefaulttimeout}
        2    0.000    0.000    0.000    0.000 {function HTTPResponse.flush at 0x7f348290e700}
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/PIL/ImageOps.py:417(SupportsGetMesh)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/fontTools/ttLib/ttVisitor.py:7(TTVisitor)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/fontTools/cffLib/__init__.py:1831(FDSelectConverter)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/fontTools/cffLib/__init__.py:506(FDArrayIndexCompiler)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/fontTools/misc/configTools.py:130(__init__)
        4    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/numpy/_core/shape_base.py:18(_atleast_1d_dispatcher)
        2    0.000    0.000    0.000    0.000 {method 'index' of 'list' objects}
